CUST_ID,agg_ncluster2_linkageward,agg_ncluster2_linkagecomplete,agg_ncluster2_linkageaverage,agg_ncluster2_linkagesingle,agg_ncluster3_linkageward,agg_ncluster3_linkagecomplete,agg_ncluster3_linkageaverage,agg_ncluster3_linkagesingle,agg_ncluster4_linkageward,agg_ncluster4_linkagecomplete,agg_ncluster4_linkageaverage,agg_ncluster4_linkagesingle,agg_ncluster5_linkageward,agg_ncluster5_linkagecomplete,agg_ncluster5_linkageaverage,agg_ncluster5_linkagesingle,agg_ncluster6_linkageward,agg_ncluster6_linkagecomplete,agg_ncluster6_linkageaverage,agg_ncluster6_linkagesingle,agg_ncluster7_linkageward,agg_ncluster7_linkagecomplete,agg_ncluster7_linkageaverage,agg_ncluster7_linkagesingle,agg_ncluster8_linkageward,agg_ncluster8_linkagecomplete,agg_ncluster8_linkageaverage,agg_ncluster8_linkagesingle,agg_ncluster9_linkageward,agg_ncluster9_linkagecomplete,agg_ncluster9_linkageaverage,agg_ncluster9_linkagesingle,agg_ncluster10_linkageward,agg_ncluster10_linkagecomplete,agg_ncluster10_linkageaverage,agg_ncluster10_linkagesingle,ms_quantile0.1,ms_quantile0.2,ms_quantile0.3,ms_quantile0.4,ms_quantile0.5,birch_threshold0.1_factor10_ncluster2,birch_threshold0.1_factor10_ncluster3,birch_threshold0.1_factor10_ncluster4,birch_threshold0.1_factor10_ncluster5,birch_threshold0.1_factor10_ncluster6,birch_threshold0.1_factor20_ncluster2,birch_threshold0.1_factor20_ncluster3,birch_threshold0.1_factor20_ncluster4,birch_threshold0.1_factor20_ncluster5,birch_threshold0.1_factor20_ncluster6,birch_threshold0.1_factor30_ncluster2,birch_threshold0.1_factor30_ncluster3,birch_threshold0.1_factor30_ncluster4,birch_threshold0.1_factor30_ncluster5,birch_threshold0.1_factor30_ncluster6,birch_threshold0.1_factor40_ncluster2,birch_threshold0.1_factor40_ncluster3,birch_threshold0.1_factor40_ncluster4,birch_threshold0.1_factor40_ncluster5,birch_threshold0.1_factor40_ncluster6,birch_threshold0.1_factor50_ncluster2,birch_threshold0.1_factor50_ncluster3,birch_threshold0.1_factor50_ncluster4,birch_threshold0.1_factor50_ncluster5,birch_threshold0.1_factor50_ncluster6,birch_threshold0.3_factor10_ncluster2,birch_threshold0.3_factor10_ncluster3,birch_threshold0.3_factor10_ncluster4,birch_threshold0.3_factor10_ncluster5,birch_threshold0.3_factor10_ncluster6,birch_threshold0.3_factor20_ncluster2,birch_threshold0.3_factor20_ncluster3,birch_threshold0.3_factor20_ncluster4,birch_threshold0.3_factor20_ncluster5,birch_threshold0.3_factor20_ncluster6,birch_threshold0.3_factor30_ncluster2,birch_threshold0.3_factor30_ncluster3,birch_threshold0.3_factor30_ncluster4,birch_threshold0.3_factor30_ncluster5,birch_threshold0.3_factor30_ncluster6,birch_threshold0.3_factor40_ncluster2,birch_threshold0.3_factor40_ncluster3,birch_threshold0.3_factor40_ncluster4,birch_threshold0.3_factor40_ncluster5,birch_threshold0.3_factor40_ncluster6,birch_threshold0.3_factor50_ncluster2,birch_threshold0.3_factor50_ncluster3,birch_threshold0.3_factor50_ncluster4,birch_threshold0.3_factor50_ncluster5,birch_threshold0.3_factor50_ncluster6,birch_threshold0.5_factor10_ncluster2,birch_threshold0.5_factor10_ncluster3,birch_threshold0.5_factor10_ncluster4,birch_threshold0.5_factor10_ncluster5,birch_threshold0.5_factor10_ncluster6,birch_threshold0.5_factor20_ncluster2,birch_threshold0.5_factor20_ncluster3,birch_threshold0.5_factor20_ncluster4,birch_threshold0.5_factor20_ncluster5,birch_threshold0.5_factor20_ncluster6,birch_threshold0.5_factor30_ncluster2,birch_threshold0.5_factor30_ncluster3,birch_threshold0.5_factor30_ncluster4,birch_threshold0.5_factor30_ncluster5,birch_threshold0.5_factor30_ncluster6,birch_threshold0.5_factor40_ncluster2,birch_threshold0.5_factor40_ncluster3,birch_threshold0.5_factor40_ncluster4,birch_threshold0.5_factor40_ncluster5,birch_threshold0.5_factor40_ncluster6,birch_threshold0.5_factor50_ncluster2,birch_threshold0.5_factor50_ncluster3,birch_threshold0.5_factor50_ncluster4,birch_threshold0.5_factor50_ncluster5,birch_threshold0.5_factor50_ncluster6,birch_threshold0.7_factor10_ncluster2,birch_threshold0.7_factor10_ncluster3,birch_threshold0.7_factor10_ncluster4,birch_threshold0.7_factor10_ncluster5,birch_threshold0.7_factor10_ncluster6,birch_threshold0.7_factor20_ncluster2,birch_threshold0.7_factor20_ncluster3,birch_threshold0.7_factor20_ncluster4,birch_threshold0.7_factor20_ncluster5,birch_threshold0.7_factor20_ncluster6,birch_threshold0.7_factor30_ncluster2,birch_threshold0.7_factor30_ncluster3,birch_threshold0.7_factor30_ncluster4,birch_threshold0.7_factor30_ncluster5,birch_threshold0.7_factor30_ncluster6,birch_threshold0.7_factor40_ncluster2,birch_threshold0.7_factor40_ncluster3,birch_threshold0.7_factor40_ncluster4,birch_threshold0.7_factor40_ncluster5,birch_threshold0.7_factor40_ncluster6,birch_threshold0.7_factor50_ncluster2,birch_threshold0.7_factor50_ncluster3,birch_threshold0.7_factor50_ncluster4,birch_threshold0.7_factor50_ncluster5,birch_threshold0.7_factor50_ncluster6,birch_threshold0.9_factor10_ncluster2,birch_threshold0.9_factor10_ncluster3,birch_threshold0.9_factor10_ncluster4,birch_threshold0.9_factor10_ncluster5,birch_threshold0.9_factor10_ncluster6,birch_threshold0.9_factor20_ncluster2,birch_threshold0.9_factor20_ncluster3,birch_threshold0.9_factor20_ncluster4,birch_threshold0.9_factor20_ncluster5,birch_threshold0.9_factor20_ncluster6,birch_threshold0.9_factor30_ncluster2,birch_threshold0.9_factor30_ncluster3,birch_threshold0.9_factor30_ncluster4,birch_threshold0.9_factor30_ncluster5,birch_threshold0.9_factor30_ncluster6,birch_threshold0.9_factor40_ncluster2,birch_threshold0.9_factor40_ncluster3,birch_threshold0.9_factor40_ncluster4,birch_threshold0.9_factor40_ncluster5,birch_threshold0.9_factor40_ncluster6,birch_threshold0.9_factor50_ncluster2,birch_threshold0.9_factor50_ncluster3,birch_threshold0.9_factor50_ncluster4,birch_threshold0.9_factor50_ncluster5,birch_threshold0.9_factor50_ncluster6,hdbscan_mincluster5_minsample5,hdbscan_mincluster5_minsample6,hdbscan_mincluster5_minsample7,hdbscan_mincluster5_minsample8,hdbscan_mincluster5_minsample9,hdbscan_mincluster5_minsample10,hdbscan_mincluster10_minsample5,hdbscan_mincluster10_minsample6,hdbscan_mincluster10_minsample7,hdbscan_mincluster10_minsample8,hdbscan_mincluster10_minsample9,hdbscan_mincluster10_minsample10,hdbscan_mincluster15_minsample5,hdbscan_mincluster15_minsample6,hdbscan_mincluster15_minsample7,hdbscan_mincluster15_minsample8,hdbscan_mincluster15_minsample9,hdbscan_mincluster15_minsample10,hdbscan_mincluster20_minsample5,hdbscan_mincluster20_minsample6,hdbscan_mincluster20_minsample7,hdbscan_mincluster20_minsample8,hdbscan_mincluster20_minsample9,hdbscan_mincluster20_minsample10,hdbscan_mincluster25_minsample5,hdbscan_mincluster25_minsample6,hdbscan_mincluster25_minsample7,hdbscan_mincluster25_minsample8,hdbscan_mincluster25_minsample9,hdbscan_mincluster25_minsample10,hdbscan_mincluster30_minsample5,hdbscan_mincluster30_minsample6,hdbscan_mincluster30_minsample7,hdbscan_mincluster30_minsample8,hdbscan_mincluster30_minsample9,hdbscan_mincluster30_minsample10,hdbscan_mincluster35_minsample5,hdbscan_mincluster35_minsample6,hdbscan_mincluster35_minsample7,hdbscan_mincluster35_minsample8,hdbscan_mincluster35_minsample9,hdbscan_mincluster35_minsample10,hdbscan_mincluster40_minsample5,hdbscan_mincluster40_minsample6,hdbscan_mincluster40_minsample7,hdbscan_mincluster40_minsample8,hdbscan_mincluster40_minsample9,hdbscan_mincluster40_minsample10,hdbscan_mincluster45_minsample5,hdbscan_mincluster45_minsample6,hdbscan_mincluster45_minsample7,hdbscan_mincluster45_minsample8,hdbscan_mincluster45_minsample9,hdbscan_mincluster45_minsample10,hdbscan_mincluster50_minsample5,hdbscan_mincluster50_minsample6,hdbscan_mincluster50_minsample7,hdbscan_mincluster50_minsample8,hdbscan_mincluster50_minsample9,hdbscan_mincluster50_minsample10,optics_minsamp30_xi0.0005,optics_minsamp30_xi0.005,optics_minsamp30_xi0.01,optics_minsamp30_xi0.02,optics_minsamp30_xi0.05,optics_minsamp60_xi0.0005,optics_minsamp60_xi0.005,optics_minsamp60_xi0.01,optics_minsamp60_xi0.02,optics_minsamp60_xi0.05,optics_minsamp80_xi0.0005,optics_minsamp80_xi0.005,optics_minsamp80_xi0.01,optics_minsamp80_xi0.02,optics_minsamp80_xi0.05,optics_minsamp120_xi0.0005,optics_minsamp120_xi0.005,optics_minsamp120_xi0.01,optics_minsamp120_xi0.02,optics_minsamp120_xi0.05,optics_minsamp140_xi0.0005,optics_minsamp140_xi0.005,optics_minsamp140_xi0.01,optics_minsamp140_xi0.02,optics_minsamp140_xi0.05
C11653,1,0,0,0,0,0,2,0,1,2,0,0,4,2,2,0,1,0,2,0,0,6,0,0,7,6,3,0,7,6,3,0,7,6,3,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,2,2,2,0,0,2,2,2,2,0,2,2,2,2,1,1,0,1,1,1,0,1,4,4,1,0,1,1,1,0,2,2,2,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,2,0,1,1,1,1,0,3,3,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,-1,-1,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,12,12,12,-1,-1,10,10,-1,-1,1,5,5,5,2,1,4,4,4,1,-1
C17043,0,1,0,0,1,1,0,0,0,1,2,0,1,0,0,0,0,2,0,0,1,2,6,0,0,0,6,0,8,8,6,0,8,8,6,0,0,1,0,0,0,0,0,1,0,2,0,1,0,4,4,0,1,0,0,2,0,2,2,0,5,0,1,0,4,4,1,0,1,0,5,1,0,3,1,0,1,0,1,0,5,0,0,1,0,5,0,1,0,2,0,0,2,2,0,5,1,1,0,1,1,0,2,0,0,5,0,1,0,4,4,0,1,0,4,4,0,2,2,0,0,0,2,0,4,4,0,0,1,0,1,0,1,0,4,4,0,2,2,0,5,0,1,0,4,4,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,-1,-1,77,54,68,66,75,64,52,45,54,59,60,50,45,38,41,45,47,45,43,33,38,1,21,35,35,1,1,1,20,29,1,1,1,1,17,24,0,0,0,0,14,21,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,5,3,3,3,3,-1,2,2,2,2,-1,1,1,1,-1,-1,1,1,1,-1,-1
C11438,0,1,0,0,1,1,0,0,0,1,2,0,1,0,0,0,0,2,0,0,1,2,6,0,0,0,6,0,0,3,6,0,4,3,6,0,0,0,0,0,0,0,0,1,0,2,0,1,0,4,4,0,1,0,0,2,0,2,2,0,5,0,1,0,4,4,1,0,1,0,5,1,0,3,1,0,1,0,1,0,1,0,0,1,0,5,0,1,0,1,1,0,2,2,0,0,1,1,0,1,1,0,2,0,0,5,0,1,0,4,4,0,1,0,4,4,0,2,2,0,0,0,2,0,4,4,0,0,1,0,1,0,1,0,4,4,0,2,2,0,5,0,1,0,2,0,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,-1,-1,-1,-1,69,65,-1,-1,56,55,55,58,-1,-1,49,49,43,44,-1,-1,45,40,40,1,21,-1,37,1,1,1,20,-1,1,1,1,1,17,-1,0,0,0,0,14,20,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,6,6,-1,-1,3,3,3,-1,-1,2,2,2,-1,-1,1,1,1,-1,-1,1,1,1,-1,-1
C17326,1,0,0,0,0,0,2,0,1,2,0,0,4,2,2,0,1,0,2,0,0,6,0,0,7,6,3,0,7,6,3,0,7,6,3,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,2,2,2,0,0,2,2,2,2,0,2,2,2,2,1,1,0,1,1,1,0,1,4,4,1,0,1,1,1,0,2,2,2,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,2,0,1,1,1,1,0,3,3,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,125,89,65,65,54,53,58,54,48,47,45,45,43,41,38,40,34,32,37,35,34,32,30,1,33,21,30,1,1,1,31,19,1,1,1,1,16,16,0,0,0,0,13,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,21,21,21,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,2,1,-1,-1,-1,1,-1
C14201,0,0,0,0,1,2,0,0,0,0,2,0,1,1,0,0,0,1,0,0,2,0,5,0,2,3,2,0,2,1,0,0,2,1,9,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,2,2,0,5,0,1,0,0,1,1,0,1,0,2,1,0,3,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,2,0,0,2,2,0,0,1,1,0,0,2,0,2,0,0,1,0,1,0,2,0,0,1,0,2,0,0,2,2,0,0,1,1,1,0,2,0,0,1,0,2,0,1,0,2,0,0,2,2,0,5,0,1,0,2,0,0,0,3,3,1,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,106,-1,-1,-1,-1,-1,46,-1,-1,-1,-1,-1,39,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,1,31,-1,-1,1,1,1,21,-1,1,1,1,1,18,-1,0,0,0,0,15,-1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,6,6,6,-1,-1,6,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C17701,0,0,0,0,1,2,0,0,0,0,2,0,0,1,0,0,4,1,0,0,4,0,5,0,4,3,2,0,4,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,2,2,0,1,0,1,0,0,1,1,0,1,0,2,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,2,2,0,0,1,1,0,0,2,0,2,0,0,1,0,1,0,2,0,0,1,0,2,0,0,2,2,0,2,1,1,1,0,2,0,0,1,0,1,0,1,0,2,0,0,2,2,0,0,0,1,0,2,0,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,1,29,-1,-1,1,1,1,27,-1,1,1,1,1,24,-1,0,0,0,0,20,-1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,-1,-1,8,8,-1,5,5,5,5,-1,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C13380,0,1,1,1,1,1,1,1,0,1,3,1,1,0,3,4,0,5,3,4,2,5,3,4,2,5,7,4,2,5,7,4,2,5,7,9,6,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,2,2,0,1,0,1,0,0,1,1,0,1,0,2,1,0,3,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,2,0,0,2,2,0,0,1,1,0,0,2,0,2,0,0,1,0,1,0,2,0,0,1,0,2,0,0,2,2,0,0,1,1,1,0,0,0,0,1,0,2,0,1,0,2,0,0,2,2,0,0,0,1,0,2,0,0,0,1,0,5,0,0,1,0,5,0,0,1,0,5,0,0,1,0,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,35,35,34,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C10442,1,0,0,0,0,0,2,0,1,2,0,0,4,2,2,0,1,0,2,0,0,1,0,0,1,1,5,0,1,0,5,0,0,0,5,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,2,2,2,0,0,2,2,2,2,0,2,2,2,2,1,1,0,1,1,1,0,1,4,4,1,0,1,1,1,0,2,2,2,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,2,0,1,1,1,1,0,3,3,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,88,60,36,28,31,28,32,28,24,24,25,24,22,23,21,21,18,19,22,22,21,20,17,1,20,19,17,1,1,1,19,17,1,1,1,1,15,13,0,0,0,0,12,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,17,17,17,17,-1,11,11,11,10,-1,-1,-1,-1,-1,1,-1,-1,-1,2,1,-1,-1,-1,1,-1
C15125,0,0,0,0,1,2,0,0,0,0,2,0,0,1,0,0,4,1,5,0,4,0,2,0,4,3,0,0,4,1,8,0,1,1,8,0,2,0,0,0,0,0,0,3,3,3,0,1,0,0,1,0,1,0,4,4,0,1,0,2,2,0,1,0,0,1,1,0,3,1,1,1,0,1,0,1,1,0,3,1,0,0,0,3,3,3,0,1,0,1,1,0,1,0,2,2,1,1,0,0,5,0,2,0,4,4,0,1,0,2,0,0,1,0,2,0,0,1,0,2,5,1,1,1,0,2,0,0,3,1,0,0,1,0,2,0,0,1,0,2,2,0,1,0,2,0,0,0,3,3,1,0,0,3,3,1,0,0,3,3,1,0,0,3,3,1,-1,-1,50,38,29,25,37,-1,35,32,23,22,32,22,31,29,20,18,20,21,22,21,19,1,18,18,19,1,1,1,17,16,1,1,1,1,13,12,0,0,0,0,10,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,-1,8,8,8,7,2,9,9,8,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C18232,0,1,0,0,1,1,0,0,0,1,2,0,1,0,0,0,0,5,0,0,2,5,5,0,2,5,2,0,2,5,0,0,2,5,9,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,2,2,0,1,0,1,0,0,1,1,0,1,0,2,1,0,3,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,2,0,0,2,2,0,0,1,1,0,0,2,0,2,0,0,1,0,1,0,2,0,0,1,0,2,0,0,2,2,0,0,1,1,1,0,0,0,0,1,0,2,0,1,0,2,0,0,2,2,0,0,0,1,0,2,0,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,-1,-1,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,-1,7,7,7,6,-1,7,7,6,5,-1,4,4,4,1,-1,3,3,3,-1,-1
C10425,1,0,0,0,0,0,2,0,1,2,0,0,4,2,2,0,1,0,2,0,0,1,0,0,1,1,5,0,1,0,5,0,0,0,5,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,2,2,2,0,0,2,2,2,2,0,2,2,2,2,1,1,0,1,1,1,0,1,4,4,1,0,1,1,1,0,2,2,2,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,2,0,1,1,1,1,0,3,3,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,-1,-1,36,28,31,-1,-1,28,24,24,25,-1,22,23,21,21,18,19,22,22,21,20,17,1,20,19,17,1,1,1,19,17,1,1,1,1,15,13,0,0,0,0,12,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,17,17,17,17,-1,11,11,11,10,-1,-1,-1,-1,-1,1,-1,-1,-1,2,1,-1,-1,-1,1,-1
C18300,1,0,0,0,0,0,2,2,3,3,0,2,3,3,4,2,3,3,4,2,3,3,4,6,3,7,4,6,3,7,4,6,3,7,4,6,4,3,0,0,0,1,1,0,4,4,1,0,3,3,3,1,0,3,3,3,1,0,3,3,3,1,0,3,3,3,0,1,0,4,4,0,1,0,4,4,0,1,0,3,3,1,1,0,4,4,1,0,3,3,3,1,0,3,3,3,0,0,3,3,3,0,0,3,3,3,1,0,3,3,3,1,0,3,3,3,1,0,3,3,3,0,0,3,3,3,1,1,0,4,4,1,0,3,3,3,1,0,3,3,3,1,0,3,3,3,1,1,0,4,4,1,1,0,4,4,1,1,0,4,4,1,1,0,4,4,12,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,19,19,19,16,5,15,15,14,11,3,8,8,7,4,3,7,7,6,3,2
C18092,0,0,0,0,2,2,0,0,2,0,1,0,2,4,1,0,2,4,1,0,6,4,1,2,6,4,1,2,6,4,1,2,6,4,1,2,3,2,0,0,0,0,2,2,2,5,0,2,2,2,2,0,2,2,2,5,0,1,0,4,4,0,2,2,2,2,0,1,0,3,3,0,1,0,3,3,0,1,0,4,4,0,2,2,2,2,0,2,2,0,5,0,1,0,4,4,0,0,1,4,4,0,0,2,2,2,0,2,2,0,2,0,2,2,0,5,0,1,0,4,4,0,0,2,2,5,0,2,2,2,5,0,2,2,0,5,0,1,0,4,4,0,2,2,0,5,0,2,2,2,2,0,2,2,2,2,0,2,2,2,2,0,2,2,2,2,53,28,18,21,22,19,16,18,15,14,16,15,14,14,13,13,12,12,13,13,13,13,12,1,12,13,12,1,1,1,11,11,1,1,1,1,8,8,0,0,0,0,5,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C13655,1,0,0,0,0,0,2,0,1,2,0,0,4,2,2,0,1,0,2,0,0,6,0,0,7,6,3,0,7,6,3,0,7,6,3,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,2,2,2,0,0,2,2,2,2,0,2,2,2,2,1,1,0,1,1,1,0,1,4,4,1,0,1,1,1,0,2,2,2,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,2,0,1,1,1,1,0,3,3,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,117,74,47,52,43,43,56,43,32,43,35,39,47,35,28,36,25,30,39,31,26,29,22,1,24,28,21,1,1,1,25,22,1,1,1,1,23,15,0,0,0,0,19,12,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,23,23,23,22,11,14,14,14,12,-1,11,11,10,8,1,6,6,-1,2,1,5,5,-1,1,-1
C12560,0,1,0,0,1,1,0,0,0,1,2,0,1,0,0,0,0,2,0,0,1,2,6,0,0,0,6,0,8,8,6,0,8,8,6,0,0,0,0,0,0,0,0,1,0,2,0,1,0,4,4,0,1,0,0,2,0,2,2,0,5,0,1,0,4,4,1,0,1,0,5,1,0,3,1,0,1,0,1,0,5,0,0,1,0,5,0,1,0,2,0,0,2,2,0,5,1,1,0,1,1,0,2,0,0,5,0,1,0,4,4,0,1,0,4,4,0,2,2,0,0,0,2,0,4,4,0,0,1,0,1,0,1,0,4,4,0,2,2,0,5,0,1,0,4,4,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,89,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,21,-1,-1,1,1,1,20,-1,1,1,1,1,17,-1,0,0,0,0,14,-1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,5,3,3,3,3,-1,2,2,2,2,-1,1,1,1,-1,-1,1,1,1,-1,-1
C14214,1,0,0,0,0,0,2,0,1,2,0,0,4,2,2,0,1,0,2,0,0,1,0,0,1,1,5,0,1,0,5,0,0,9,5,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,2,2,2,0,0,2,2,2,2,0,2,2,2,2,1,1,0,1,1,1,0,1,4,4,1,0,1,1,1,0,2,2,2,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,2,0,1,1,1,1,0,3,3,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,158,80,72,50,41,39,74,49,41,41,34,34,54,37,36,34,28,28,43,33,32,28,23,1,36,21,26,1,1,1,32,19,1,1,1,1,16,16,0,0,0,0,13,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,18,18,18,-1,-1,12,12,12,-1,-1,10,10,9,7,1,5,5,5,2,1,4,4,4,1,-1
C10808,0,1,0,0,1,1,0,0,0,1,2,0,1,0,0,0,0,2,0,0,1,2,5,0,0,0,2,0,0,3,0,0,4,3,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,2,2,0,1,0,1,0,0,1,1,0,1,0,2,1,0,3,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,2,2,0,0,1,1,0,1,1,0,2,0,0,1,0,1,0,2,0,0,1,0,2,0,0,2,2,0,2,1,1,1,0,2,0,0,1,0,1,0,1,0,2,0,0,2,2,0,0,0,1,0,2,0,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,116,82,62,60,60,63,53,52,44,52,49,56,44,40,40,44,37,41,32,29,36,30,33,1,29,25,29,1,1,1,27,23,1,1,1,1,24,18,0,0,0,0,20,15,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,-1,-1,8,8,-1,5,5,5,5,-1,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
